competênciamov;região;uf;município;seção;subclasse;saldomovimentação;cbo2002ocupação;categoria;graudeinstrução;idade;horascontratuais;raçacor;sexo;tipoempregador;tipoestabelecimento;tipomovimentação;tipodedeficiência;indtrabintermitente;indtrabparcial;salário;tamestabjan;indicadoraprendiz;origemdainformação;competênciadec;competênciaexc;indicadordeexclusão;indicadordeforadoprazo
202108;3;31;316860;N;8291100;-1;521115;101;7;20;44,00;3;3;0;1;43;0;0;0;1100,00;5;0;1;202108;202203;1;0
202108;1;13;130260;C;2829199;1;731135;101;7;44;44,00;6;1;0;1;97;0;0;0;1553,20;9;0;1;202108;202203;1;0
202108;3;35;355280;F;4330404;1;716610;101;5;40;8,00;3;1;0;1;97;0;0;0;1962,45;1;0;1;202108;202203;1;0
202108;3;35;351880;N;8129000;-1;514320;101;7;35;44,00;1;3;0;1;43;0;0;0;1201,20;5;0;1;202201;202203;1;1
202108;1;15;150140;S;9603304;-1;521110;101;7;59;48,00;6;1;0;1;43;0;0;0;1100,00;1;0;1;202108;202203;1;0
202108;2;29;291920;G;4771701;1;223405;101;9;36;35,00;1;3;0;1;97;0;0;0;4821,00;1;0;1;202111;202203;1;1
202108;3;35;355030;H;4930202;1;782305;111;7;28;44,00;1;1;0;1;97;0;1;0;2035,79;3;0;1;202109;202203;1;1
202108;2;22;221100;F;4120400;1;717020;101;6;21;44,00;3;1;0;1;97;0;0;0;1100,00;3;0;1;202112;202203;1;1
202108;3;35;354340;M;7112000;-1;818110;101;5;18;43,75;3;1;0;1;31;0;0;0;1440,87;1;0;1;202108;202203;1;0
202108;3;35;355385;G;4671100;-1;773120;101;7;34;40,00;1;3;0;1;40;0;0;0;1316,45;7;0;1;202108;202203;1;0
202108;4;41;410690;G;4633801;-1;354125;101;7;47;44,00;3;1;0;1;31;0;0;0;1583,00;1;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;5;23;1,00;1;1;0;1;31;0;1;0;28,15;8;0;1;202109;202203;1;1
202108;4;43;431250;E;3811400;-1;514320;101;7;27;40,00;6;3;0;1;40;0;0;0;1077,21;1;0;1;202108;202203;1;0
202108;3;35;355620;S;9511800;1;411010;101;8;23;40,00;6;3;0;1;97;0;0;0;1500,00;2;0;1;202108;202203;1;0
202108;3;35;355030;F;4299599;1;724320;101;2;42;44,00;3;1;0;1;97;0;0;0;2251,03;6;0;1;202108;202203;1;0
202108;3;33;330022;C;3321000;-1;715210;101;2;48;44,00;1;1;0;1;31;0;0;0;1734,39;6;0;1;202108;202203;1;0
202108;2;23;231150;G;4761003;1;141410;101;7;29;44,00;3;1;0;1;97;0;0;0;550,00;2;0;1;202108;202203;1;0
202108;3;32;320130;C;2222600;-1;784205;101;4;35;44,00;1;3;0;1;40;0;0;0;1168,42;7;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;7;41;1,00;3;1;0;1;40;0;1;0;26,70;8;0;1;202109;202203;1;1
202108;1;15;150140;S;9603304;-1;521110;101;7;29;48,00;3;1;0;1;43;0;0;0;1100,00;1;0;1;202108;202203;1;0
202108;3;35;355030;N;8011101;1;142205;101;80;33;40,00;1;1;0;1;97;0;0;0;4200,00;7;0;1;202108;202203;1;0
202108;1;14;140010;I;5611201;-1;421125;101;7;32;44,00;6;3;0;1;32;0;0;0;1100,00;1;0;1;202108;202203;1;0
202108;2;23;230440;S;9602501;1;413105;101;9;38;44,00;3;3;0;1;97;0;0;0;2089,00;5;0;1;202108;202203;1;0
202108;5;51;510340;N;8211300;1;514225;101;5;42;44,00;2;1;0;1;97;0;0;0;2080,87;6;0;1;202108;202203;1;0
202108;3;35;353980;N;8011101;-1;517410;101;7;35;44,00;1;3;0;1;31;0;0;0;1452,01;5;0;1;202108;202203;1;0
202108;2;29;291080;G;4754701;-1;410225;101;9;27;44,00;3;3;0;1;31;0;0;0;1250,00;4;0;1;202108;202203;1;0
202108;3;35;355030;N;7820500;1;414105;106;7;22;44,00;1;1;0;1;97;0;0;0;1124,20;10;0;1;202108;202203;1;0
202108;3;35;354870;G;4744099;-1;141410;101;7;36;44,00;6;1;0;1;31;0;0;0;1371,48;1;0;1;202111;202203;1;1
202108;3;35;351620;C;1531901;1;764115;101;6;18;15,00;2;1;0;1;97;0;0;0;5,00;7;0;1;202108;202203;1;0
202108;3;35;355030;N;7820500;1;414105;106;7;20;44,00;3;3;0;1;97;0;0;0;1124,20;10;0;1;202108;202203;1;0
202108;4;43;431490;G;4741500;-1;411005;101;5;43;44,00;6;3;0;1;31;0;0;0;1554,00;4;0;1;202108;202203;1;0
202108;3;33;330022;C;3321000;-1;410105;101;7;44;44,00;1;1;0;1;31;0;0;0;3594,50;6;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;620110;101;7;37;1,00;3;1;0;1;40;0;0;0;1700,00;8;0;1;202109;202203;1;1
202108;2;28;280480;G;4754701;-1;782305;101;7;36;44,00;3;1;0;1;31;0;0;0;1478,00;4;0;1;202108;202203;1;0
202108;3;33;330022;C;3321000;-1;717020;101;5;59;44,00;1;1;0;1;31;0;0;0;1271,54;6;0;1;202108;202203;1;0
202108;3;33;330490;H;4921301;-1;123305;101;7;55;44,00;3;1;0;1;31;0;0;0;32296,42;7;0;1;202108;202203;1;0
202108;1;15;150680;G;4744099;1;521140;101;7;27;48,00;3;3;0;1;97;0;0;0;1100,00;1;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;6;23;1,00;6;1;0;1;40;0;1;0;28,15;8;0;1;202109;202203;1;1
202108;4;43;431490;F;4399103;-1;717020;101;7;24;44,00;1;1;0;4;31;0;0;0;1325,00;1;0;1;202108;202203;1;0
202108;5;53;530010;S;9602501;1;141415;101;7;19;40,00;1;3;0;1;97;0;0;0;1900,00;1;0;1;202202;202203;1;1
202108;3;33;330455;N;7820500;-1;783210;111;7;25;1,00;3;1;0;1;31;0;1;0;25,95;8;0;1;202109;202203;1;1
202108;1;13;130260;N;8211300;1;622010;101;5;33;44,00;3;1;0;1;97;0;0;0;258918,00;1;0;1;202108;202203;1;0
202108;3;35;355030;A;322101;-1;631325;101;3;46;44,00;6;1;2;3;32;0;0;0;1650,00;99;0;1;202108;202203;1;0
202108;4;43;431680;N;8111700;-1;517410;101;7;41;44,00;6;1;0;1;43;0;0;0;1426,75;5;0;1;202108;202203;1;0
202108;3;33;330455;S;9499500;-1;331110;101;7;21;44,00;6;3;0;1;31;0;0;0;1286,80;2;0;1;202108;202203;1;0
202108;2;23;230440;G;4772500;1;422105;101;7;23;44,00;6;3;0;1;97;0;0;0;1123,16;5;0;1;202108;202203;1;0
202108;1;15;150140;S;9603304;-1;517410;101;6;34;36,00;3;1;0;1;31;0;0;0;1387,09;1;0;1;202108;202203;1;0
202108;2;25;251120;A;161003;1;622110;101;4;34;44,00;6;1;0;1;97;0;0;0;1100,00;8;0;1;202108;202203;1;0
202108;3;33;330022;C;3321000;-1;724410;101;5;31;44,00;3;1;0;1;31;0;0;0;1527,56;6;0;1;202108;202203;1;0
202108;3;35;353980;N;8011101;-1;514310;101;7;26;44,00;6;1;0;1;31;0;0;0;1452,01;5;0;1;202108;202203;1;0
202108;3;31;310620;N;7830200;-1;517410;101;7;48;44,00;1;1;0;1;31;0;0;0;1455,69;7;0;1;202108;202203;1;0
202108;1;15;150140;G;4781400;-1;763215;101;7;38;40,00;3;3;0;1;31;0;0;0;1244,75;2;0;1;202111;202203;1;1
202108;2;26;261160;P;8520100;-1;514225;101;7;35;44,00;6;3;0;1;31;0;0;0;1165,00;6;0;1;202202;202203;1;1
202108;3;31;310620;Q;8610101;1;411005;105;8;23;28,75;3;3;0;1;97;0;0;0;508,90;1;0;1;202108;202203;1;0
202108;3;32;320130;C;2222600;-1;911305;101;9;42;44,00;3;1;0;1;40;0;0;0;4000,00;7;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;4;24;1,00;1;1;0;1;40;0;1;0;26,70;8;0;1;202109;202203;1;1
202108;3;35;355030;N;7820500;1;784205;106;7;20;44,00;1;3;0;1;97;0;0;0;1311,00;10;0;1;202108;202203;1;0
202108;1;11;110028;N;8211300;-1;514320;101;7;39;44,00;6;3;0;1;31;0;0;0;1094,46;9;0;1;202202;202203;1;1
202108;5;52;520140;Q;8630503;1;422110;101;8;21;48,00;6;3;0;1;97;0;0;0;1181,72;5;0;1;202108;202203;1;0
202108;3;31;310620;I;5611203;-1;513505;101;7;32;44,00;3;3;0;1;32;0;0;0;1100,00;4;0;1;202108;202203;1;0
202108;1;15;150130;F;4120400;1;717020;101;5;32;44,00;3;1;0;1;97;0;0;0;1130,80;5;0;1;202108;202203;1;0
202108;3;35;351907;N;8111700;1;517410;101;3;47;44,00;3;1;0;1;97;0;0;0;1454,00;1;0;1;202112;202203;1;1
202108;3;33;330455;S;9499500;-1;331110;101;7;23;44,00;6;3;0;1;31;0;0;0;1286,80;2;0;1;202108;202203;1;0
202108;1;12;120025;F;4120400;-1;214205;101;80;28;44,00;6;1;0;4;43;0;0;0;9900,00;1;0;1;202110;202203;1;1
202108;5;52;520870;G;4771701;1;421125;101;5;18;44,00;6;3;0;1;97;0;0;0;1100,00;1;0;1;202112;202203;1;1
202108;2;23;230550;I;5611201;-1;521110;101;9;29;22,00;3;3;0;1;40;0;0;1;550,00;1;0;1;202111;202203;1;1
202108;1;15;150140;S;9603304;-1;521110;101;7;19;48,00;3;1;0;1;43;0;0;0;1100,00;1;0;1;202108;202203;1;0
202108;3;35;355030;F;4292802;1;724405;101;7;33;44,00;3;1;0;1;97;0;0;0;2133,62;10;0;1;202108;202203;1;0
202108;3;35;351880;C;2219600;-1;992115;101;7;39;44,00;1;1;0;1;31;0;0;0;2487,28;5;0;1;202109;202203;1;1
202108;3;33;330250;G;4721103;-1;521140;101;7;39;39,00;1;1;0;1;43;0;0;0;1185,00;1;0;1;202108;202203;1;0
202108;1;15;150680;G;4744099;1;521140;101;7;24;48,00;3;3;0;1;97;0;0;0;1100,00;1;0;1;202108;202203;1;0
202108;3;31;316720;C;3321000;1;725205;101;7;31;44,00;6;1;0;1;97;0;0;0;2640,00;1;0;1;202108;202203;1;0
202108;2;29;291080;C;3101200;-1;771105;101;7;24;44,00;3;1;0;1;31;0;0;0;1100,00;7;0;1;202108;202203;1;0
202108;2;23;230550;I;5611201;-1;521110;101;9;36;22,00;3;3;0;1;40;0;0;1;550,00;1;0;1;202111;202203;1;1
202108;1;11;110002;G;4752100;-1;521110;101;7;20;44,00;3;3;0;1;40;0;0;0;1178,53;1;0;1;202110;202203;1;1
202108;3;33;330455;N;7820500;-1;783210;111;7;26;1,00;3;1;0;1;40;0;1;0;25,95;8;0;1;202109;202203;1;1
202108;3;35;355030;G;4755502;-1;411030;105;8;19;44,00;1;3;0;1;31;0;0;0;1500,00;2;0;1;202109;202203;1;1
202108;3;31;314330;G;4771702;1;422105;101;7;26;44,00;3;3;0;1;97;0;0;0;1154,00;3;0;1;202108;202203;1;0
202108;3;35;355030;G;4679699;-1;414125;101;7;32;44,00;1;1;0;1;31;0;0;0;1506,00;1;0;1;202111;202203;1;1
202108;4;43;430510;Q;8630503;1;411010;101;7;35;44,00;6;1;0;1;97;0;0;0;,00;1;0;1;202108;202203;1;0
202108;3;35;355030;N;7820500;1;411045;106;8;24;44,00;1;1;0;1;97;0;0;0;1124,20;10;0;1;202108;202203;1;0
202108;3;35;352340;F;4299599;-1;715210;111;5;38;44,00;3;1;0;1;31;0;1;0;1999,80;2;0;1;202108;202203;1;0
202108;5;52;522140;D;3514000;1;732120;101;7;32;40,00;3;1;0;1;97;0;0;0;2300,00;1;0;1;202108;202203;1;0
202108;1;15;150140;N;8112500;1;517410;101;5;33;36,00;1;1;0;1;97;0;0;0;1178,00;1;0;1;202202;202203;1;1
202108;1;15;150140;S;9603304;-1;521110;101;7;28;48,00;3;1;0;1;40;0;0;0;1100,00;1;0;1;202108;202203;1;0
202108;4;42;421190;H;4921301;1;782410;101;7;36;18,00;1;1;0;1;97;0;0;0;1210,28;8;0;1;202108;202203;1;0
202108;1;15;150800;A;161003;-1;514320;101;2;30;40,00;6;1;0;1;31;0;0;0;1200,00;3;0;1;202202;202203;1;1
202108;3;33;330455;N;7820500;-1;783225;106;7;36;40,00;1;1;0;1;43;0;0;0;1267,34;5;0;1;202112;202203;1;1
202108;3;35;355030;H;4930202;1;782305;111;7;24;44,00;1;1;0;1;97;0;1;0;2035,79;3;0;1;202109;202203;1;1
202108;3;31;313670;C;3250701;1;784205;101;7;29;44,00;1;1;0;1;97;0;0;0;1211,00;5;0;1;202108;202203;1;0
202108;2;23;230440;P;8599699;1;331105;101;7;32;8,00;3;3;0;1;97;0;0;0;1400,00;1;0;1;202109;202203;1;1
202108;3;31;317020;F;4221905;-1;731315;101;7;25;44,00;3;1;0;1;32;0;0;0;1300,00;7;0;1;202108;202203;1;0
202108;3;35;355030;H;4930202;1;411005;111;7;42;44,00;1;1;0;1;97;0;1;0;2035,79;3;0;1;202108;202203;1;0
202108;2;23;230440;H;4930202;-1;782510;101;7;46;44,00;3;1;0;1;31;0;0;0;1560,80;4;0;1;202108;202203;1;0
202108;3;35;355030;H;4930202;1;782305;111;7;29;44,00;1;1;0;1;97;0;1;0;2035,79;3;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;7;24;1,00;3;1;0;1;40;0;1;0;25,00;8;0;1;202109;202203;1;1
202108;3;31;314330;F;4330404;1;716610;101;7;26;44,00;3;1;0;4;97;0;0;0;1832,60;1;0;1;202110;202203;1;1
202108;3;33;330170;G;4781400;1;421125;111;7;18;,00;1;1;0;1;97;0;1;0;1425,60;6;0;1;202108;202203;1;0
202108;3;35;351300;H;5211701;1;784205;101;7;28;44,00;3;1;0;1;97;0;0;0;1440,00;5;0;1;202108;202203;1;0
202108;2;29;292740;M;6920601;1;413110;101;9;23;44,00;3;1;0;1;97;0;0;0;1247,66;5;0;1;202108;202203;1;0
202108;2;27;270730;F;4120400;1;782305;101;7;63;44,00;6;1;0;1;97;0;0;0;1400,00;1;0;1;202112;202203;1;1
202108;4;41;410690;G;4633801;-1;354125;101;5;33;44,00;1;1;0;1;31;0;0;0;1700,00;1;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;7;24;1,00;3;1;0;1;31;0;1;0;25,95;8;0;1;202109;202203;1;1
202108;2;26;260410;C;1081302;-1;521115;101;7;37;44,00;3;1;0;1;31;0;0;0;1260,00;1;0;1;202109;202203;1;1
202108;3;33;330022;C;3321000;-1;715210;101;5;42;44,00;1;1;0;1;31;0;0;0;1640,03;6;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;5;25;1,00;6;1;0;1;31;0;1;0;25,95;8;0;1;202109;202203;1;1
202108;3;33;330455;G;4649499;-1;411005;101;8;31;44,00;3;3;0;1;40;0;0;0;1200,00;1;0;1;202110;202203;1;1
202108;2;24;240830;A;119901;1;517410;101;7;53;44,00;3;1;0;1;97;0;0;0;1181,12;1;0;1;202108;202203;1;0
202108;3;35;352140;G;4637107;-1;784205;101;7;19;44,00;3;1;0;1;31;0;0;0;1626,45;2;0;1;202108;202203;1;0
202108;5;53;530010;P;8512100;1;322205;101;9;24;44,00;6;3;0;1;97;0;0;0;1499,06;6;0;1;202108;202203;1;0
202108;3;35;355030;N;7820500;1;414105;106;7;39;44,00;3;3;0;1;97;0;0;0;1124,20;10;0;1;202108;202203;1;0
202108;3;33;330022;C;3321000;-1;717020;101;6;53;44,00;1;1;0;1;31;0;0;0;1271,54;6;0;1;202108;202203;1;0
202108;2;26;260410;I;5611201;-1;513405;101;7;26;44,00;1;1;0;1;32;0;0;0;1100,00;3;0;1;202108;202203;1;0
202108;3;35;354780;N;8121400;1;517410;101;7;32;44,00;6;1;0;1;97;0;0;0;1452,02;1;0;1;202108;202203;1;0
202108;3;33;330452;M;7020400;1;391215;101;7;20;44,00;1;1;0;1;97;0;0;0;1400,00;2;0;1;202109;202203;1;1
202108;3;35;355030;G;4744005;1;715505;101;6;55;44,00;1;1;0;1;97;0;0;0;2432,79;5;0;1;202108;202203;1;0
202108;3;33;330250;F;4212000;-1;517420;101;3;56;,00;1;1;0;1;31;0;0;0;1524,49;7;0;1;202108;202203;1;0
202108;2;26;260210;G;4731800;-1;521135;101;7;43;44,00;3;1;0;1;40;0;0;0;1142,02;2;0;1;202108;202203;1;0
202108;5;52;520110;M;7319003;1;411005;101;7;33;40,00;1;1;0;1;97;0;0;0;1162,17;1;0;1;202108;202203;1;0
202108;5;51;510170;G;4721102;-1;513505;101;5;24;44,00;3;1;0;1;31;0;0;0;1200,00;3;0;1;202108;202203;1;0
202108;3;35;355030;G;4729602;-1;354205;101;7;20;44,00;3;1;0;1;31;0;0;0;1500,00;1;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;7;29;1,00;6;1;0;1;31;0;1;0;24,10;8;0;1;202109;202203;1;1
202108;3;35;355030;N;7820500;1;411045;106;7;42;44,00;3;1;0;1;97;0;0;0;1124,20;10;0;1;202108;202203;1;0
202108;3;35;355030;N;7820500;1;784205;106;7;23;44,00;3;1;0;1;97;0;0;0;1100,00;10;0;1;202108;202203;1;0
202108;1;15;150080;F;4330404;1;716610;101;5;37;44,00;3;1;0;1;97;0;0;0;1538,08;1;0;1;202201;202203;1;1
202108;3;31;311860;G;4724500;-1;142105;101;7;23;44,00;3;3;0;1;31;0;0;0;1600,00;1;0;1;202202;202203;1;1
202108;3;35;355030;H;4930202;1;782305;111;7;49;44,00;1;1;0;1;97;0;1;0;2035,79;3;0;1;202108;202203;1;0
202108;3;33;330455;N;7820500;-1;783210;111;7;47;1,00;3;1;0;1;40;0;1;0;25,95;8;0;1;202109;202203;1;1
202108;3;33;330455;N;7820500;-1;783210;111;6;19;1,00;6;1;0;1;40;0;1;0;26,70;8;0;1;202109;202203;1;1
202108;3;31;315780;F;4330404;1;716610;101;7;42;44,00;6;1;0;1;97;0;0;0;1832,60;1;0;1;202111;202203;1;1
202108;5;53;530010;Q;8610102;-1;223505;101;9;38;36,00;3;3;0;1;31;0;0;0;4375,36;10;0;1;202108;202203;1;0
202108;3;31;312610;F;4120400;-1;717020;101;7;34;44,00;6;1;2;4;31;0;0;0;1207,72;99;0;1;202108;202203;1;0
202108;3;33;330250;F;4212000;-1;517420;101;2;60;,00;1;1;0;1;31;0;0;9;1524,49;7;0;1;202108;202203;1;0
202108;4;42;420440;F;4120400;-1;411010;101;9;41;44,00;1;3;0;1;40;0;0;0;2500,00;4;0;1;202108;202203;1;0
202108;5;52;520870;G;4771701;1;524105;101;5;27;44,00;6;1;0;1;97;0;0;0;770,00;1;0;1;202112;202203;1;1
202108;3;33;330455;N;7820500;-1;783210;111;7;22;1,00;3;1;0;1;31;0;1;0;25,95;8;0;1;202109;202203;1;1
202108;3;31;313240;Q;8630504;1;142105;101;5;19;51,00;1;3;0;1;97;0;0;0;1500,00;3;0;1;202108;202203;1;0
202108;4;42;420440;F;4120400;-1;715210;101;7;34;44,00;6;1;0;1;43;0;0;0;2000,00;4;0;1;202108;202203;1;0
202108;3;31;310670;N;8211300;1;413110;101;80;26;44,00;3;3;0;1;97;0;0;0;1663,06;3;0;1;202108;202203;1;0
202108;3;33;330022;C;3321000;-1;724315;101;4;55;44,00;1;1;0;1;31;0;0;0;2047,44;6;0;1;202108;202203;1;0
202108;3;35;355030;J;5911101;1;262135;101;9;25;44,00;6;3;0;1;97;0;0;0;3100,00;2;0;1;202108;202203;1;0
202108;1;15;150680;G;4744099;1;782510;101;7;41;48,00;3;1;0;1;97;0;0;0;1619,19;1;0;1;202108;202203;1;0
202108;3;35;350920;N;7810800;1;715615;101;8;37;44,00;2;1;0;1;97;0;0;0;2300,00;2;0;1;202112;202203;1;1
202108;3;35;355030;N;8220200;-1;422310;101;7;22;36,00;1;3;0;1;40;0;0;0;1105,00;9;0;1;202109;202203;1;1
202108;3;31;310160;N;8122200;-1;519910;101;7;30;44,00;6;1;0;1;32;0;0;0;1369,70;5;0;1;202108;202203;1;0
202109;3;35;355030;R;9001999;-1;514320;101;5;59;44,00;1;3;0;1;31;0;0;0;2170,44;2;0;1;202109;202203;1;0
202109;1;15;150140;S;9603304;-1;521110;101;7;21;48,00;3;1;0;1;31;0;0;0;1100,00;1;0;1;202109;202203;1;0
202109;3;31;310620;G;4721102;-1;521140;101;7;34;44,00;6;3;0;1;31;0;0;0;1147,80;1;0;1;202109;202203;1;0
202109;2;26;261160;M;6920601;-1;251215;101;7;40;44,00;6;3;0;1;31;0;0;0;1400,00;1;0;1;202109;202203;1;0
202109;2;26;260410;C;1081302;-1;521110;101;7;41;44,00;1;1;0;1;31;0;0;0;1260,00;1;0;1;202109;202203;1;0
202109;2;29;292740;S;9491000;-1;411005;101;5;44;44,00;3;1;0;1;32;0;0;0;1200,00;2;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783210;111;7;22;1,00;3;1;0;1;31;0;1;0;27,30;8;0;1;202110;202203;1;1
202109;1;13;130260;C;2930101;1;414105;101;7;41;44,00;3;1;0;1;97;0;0;0;1600,00;4;0;1;202109;202203;1;0
202109;1;13;130370;G;4711302;-1;142305;101;7;66;44,00;3;1;0;1;31;0;0;0;3325,77;3;0;1;202109;202203;1;0
202109;3;35;354780;N;8230001;1;521110;101;7;20;44,00;6;3;0;1;97;0;0;0;1100,00;1;0;1;202202;202203;1;1
202109;5;52;520140;F;4120400;-1;724410;101;7;34;44,00;6;1;0;1;40;0;0;0;2500,00;4;0;1;202109;202203;1;0
202109;5;52;520870;G;4783101;-1;784205;101;7;26;44,00;3;3;0;1;32;0;0;0;1169,00;3;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783210;111;7;25;1,00;3;1;0;1;40;0;1;0;25,95;8;0;1;202109;202203;1;0
202109;1;15;150130;N;8130300;-1;813125;106;7;50;44,00;3;3;0;1;31;0;0;0;1713,58;7;0;1;202202;202203;1;1
202109;5;52;521880;P;8599601;-1;333105;101;5;43;44,00;1;1;0;1;31;0;0;0;2200,00;3;0;1;202109;202203;1;0
202109;1;15;150420;G;4729602;1;914405;101;7;25;44,00;6;1;0;1;97;0;0;0;1100,81;2;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783210;111;6;28;1,00;3;1;0;1;40;0;1;0;25,95;8;0;1;202109;202203;1;0
202109;2;24;241420;N;8112500;1;514225;101;7;21;44,00;6;1;0;1;97;0;0;0;1130,00;2;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783210;111;7;18;1,00;3;1;0;1;31;0;1;0;25,95;8;0;1;202109;202203;1;0
202109;2;23;230440;C;1091102;-1;513505;101;7;24;44,00;2;1;0;1;31;0;0;0;1260,00;1;0;1;202109;202203;1;0
202109;4;41;410370;G;4752100;-1;521110;101;8;23;44,00;1;3;0;1;31;0;0;0;1404,00;1;0;1;202109;202203;1;0
202109;1;15;150140;S;9603304;-1;521110;101;7;23;48,00;3;1;0;1;31;0;0;0;1100,00;1;0;1;202109;202203;1;0
202109;2;26;261160;F;4299599;1;717020;101;7;40;44,00;6;1;0;1;97;0;0;0;1298,00;1;0;1;202201;202203;1;1
202109;3;35;355030;F;4330499;1;716405;101;5;48;44,00;3;1;0;1;97;0;0;0;2030,19;1;0;1;202109;202203;1;0
202109;2;23;230730;G;4744005;-1;410105;101;9;33;40,00;3;3;0;1;31;0;0;0;1800,00;2;0;1;202109;202203;1;0
202109;3;33;330455;G;4781400;-1;521110;101;5;28;44,00;2;3;0;1;43;0;0;0;1361,00;4;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783225;106;5;53;40,00;3;1;0;1;43;0;0;0;1267,34;5;0;1;202112;202203;1;1
202109;3;35;351060;M;6920601;1;411010;101;8;18;44,00;1;1;0;1;97;0;0;0;1100,00;1;0;1;202201;202203;1;1
202109;3;31;316720;N;8112500;-1;514105;101;5;57;45,00;1;1;0;1;31;0;0;0;1164,00;3;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783210;111;7;27;1,00;3;1;0;1;31;0;1;0;28,15;8;0;1;202110;202203;1;1
202109;3;33;330455;A;115600;1;411005;101;8;22;56,00;3;1;0;1;97;0;0;0;2500,00;1;0;1;202109;202203;1;0
202109;2;26;261540;G;4712100;-1;421125;101;7;19;44,00;6;3;0;1;40;0;0;0;1124,00;2;0;1;202112;202203;1;1
202109;5;52;520870;G;4771701;1;412205;101;5;34;44,00;6;1;0;1;97;0;0;0;1189,70;1;0;1;202112;202203;1;1
202109;2;29;290390;P;8513900;-1;232155;101;9;38;44,00;2;1;0;1;31;0;0;0;1433,60;5;0;1;202109;202203;1;0
202109;2;27;270430;N;8121400;1;517410;101;7;29;,00;3;1;0;1;97;0;0;0;1161,57;1;0;1;202109;202203;1;0
202109;2;27;270860;A;161003;-1;621005;101;5;34;44,00;6;1;0;1;43;0;0;0;1097,00;9;0;1;202109;202203;1;0
202109;3;35;355030;A;161099;1;516205;101;7;27;44,00;3;3;2;3;97;0;0;0;1200,00;99;0;1;202109;202203;1;0
202109;1;15;150140;G;4641901;-1;521140;101;7;31;48,00;1;1;0;1;31;0;0;0;1279,43;5;0;1;202109;202203;1;0
202109;2;23;230440;G;4772500;1;514320;101;7;49;44,00;4;3;0;1;97;0;0;0;1123,16;5;0;1;202109;202203;1;0
202109;3;35;350280;G;4729699;1;782510;101;7;38;44,00;1;1;0;1;97;0;0;0;1750,00;1;0;1;202109;202203;1;0
202109;1;15;150360;B;724301;-1;782510;101;7;30;44,00;6;1;0;1;43;0;0;0;2080,00;5;0;1;202112;202203;1;1
202109;4;41;410830;I;5510801;-1;513425;101;5;44;44,00;3;3;0;1;31;0;0;0;1525,00;6;0;1;202109;202203;1;0
202109;5;50;500795;I;5611201;1;513205;101;7;21;44,00;3;1;0;1;97;0;0;0;1300,00;1;0;1;202202;202203;1;1
202109;4;42;420420;G;4671100;-1;422105;101;7;37;22,00;1;3;0;1;31;0;0;0;550,00;2;0;1;202109;202203;1;0
202109;2;22;221060;G;4713004;1;774105;101;5;39;44,00;3;1;0;1;97;0;0;0;1100,00;2;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783210;111;7;30;1,00;3;1;0;1;40;0;1;0;25,95;8;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783210;111;3;48;1,00;3;1;0;1;40;0;1;0;27,30;8;0;1;202110;202203;1;1
202109;5;52;520870;G;4771701;1;412205;101;5;29;44,00;6;1;0;1;97;0;0;0;1189,70;1;0;1;202112;202203;1;1
202109;2;27;270170;G;4771701;-1;521130;101;9;64;44,00;6;3;0;1;31;0;0;0;1955,21;3;0;1;202110;202203;1;1
202109;3;35;354990;Q;8610101;1;951105;101;7;41;51,68;1;1;0;1;97;0;0;0;2327,72;10;0;1;202109;202203;1;0
202109;4;41;410420;C;2349499;-1;752420;101;7;29;44,00;1;3;0;1;40;0;0;0;1577,40;9;0;1;202109;202203;1;0
202109;1;15;150795;G;4711301;1;421125;101;7;33;48,00;3;3;0;1;97;0;0;0;1348,00;5;0;1;202201;202203;1;1
202109;2;23;230440;G;4772500;1;422105;101;7;25;44,00;1;3;0;1;97;0;0;0;1123,16;5;0;1;202109;202203;1;0
202109;3;33;330455;N;7820500;-1;783210;111;7;25;1,00;3;1;0;1;31;0;1;0;26,70;8;0;1;202109;202203;1;0
202109;3;31;315460;F;4313400;1;214205;101;9;26;,00;6;3;0;1;97;0;0;9;46750,00;1;0;1;202109;202203;1;0
202109;3;35;350920;S;9601701;-1;951105;101;7;49;44,00;3;1;0;1;31;0;0;0;2149,08;4;0;1;202109;202203;1;0
